2	0.1523 
 5	0.1447 
 8	0.2021 
 11	0.1811 
 14	0.2068 
 17	0.1680 
 20	0.1707 
 23	0.1559 
 26	0.1933 
 29	0.1632 
 32	0.1160 
 35	0.1496 
 38	0.1153 
 41	0.0670 
 44	0.1477 
 47	0.1431 
 50	0.1526 
 53	0.1121 
 56	0.0589 
 59	0.2269 
 62	0.1743 
 65	0.2334 
 68	0.2432 
 71	0.2008 
 74	0.1551 
 77	0.2057 
 80	0.0737 
 83	0.0779 
 86	0.2395 
 89	0.1591 
 92	0.2024 
 95	0.1826 
 98	0.1323 
 101	0.1284 
 104	0.1174 
 107	0.2387 
 110	0.1656 
 113	0.0697 
 116	0.1276 
 119	0.1677 
 122	0.1702 
 125	0.1556 
 128	0.1095 
 131	0.1552 
 134	0.0985 
 137	0.1847 
 140	0.1439 
 143	0.2260 
 146	0.1606 
 149	0.0747 
 152	0.0959 
 155	0.2270 
 158	0.1638 
 161	0.1894 
 164	0.1692 
 167	0.2016 
 170	0.2268 
 173	0.1298 
 176	0.1475 
 179	0.1298 
 182	0.1874 
 185	0.1428 
 188	0.1324 
 191	0.2699 
 194	0.1816 
 197	0.1315 
 200	0.1868 
 203	0.1050 
 206	0.1769 
 209	0.0386 
 212	0.1271 
 215	0.1849 
 218	0.1969 
 221	0.2100 
 224	0.1814 
 227	0.1543 
 230	0.2538 
 233	0.1299 
 236	0.1218 
 239	0.0986 
 242	0.1810 
 245	0.1937 
 248	0.0733 
 251	0.1405 
 254	0.2110 
 257	0.1163 
 260	0.2729 
 263	0.1522 
 266	0.1020 
 269	0.1531 
 272	0.2127 
 275	0.1000 
 278	0.1034 
 281	0.2627 
 284	0.1178 
 287	0.2097 
 290	0.2180 
 293	0.1077 
 296	0.1587 
 299	0.1598 
 302	0.0872 
 305	0.2102 
 308	0.1463 
 311	0.1444 
 314	0.1860 
 317	0.2425 
 320	0.2164 
 323	0.0938 
 326	0.1295 
 329	0.0749 
 332	0.0879 
 335	0.0664 
 338	0.2022 
 341	0.1314 
 344	0.2176 
 347	0.1409 
 350	0.1476 
 353	0.1476 
 356	0.1661 
 359	0.1973 
 362	0.1835 
 365	0.2147 
 368	0.1546 
 371	0.1967 
 374	0.2156 
 377	0.2318 
 380	0.2431 
 383	0.1609 
 386	0.1142 
 389	0.1478 
 392	0.0914 
 395	0.1343 
 398	0.2069 
 401	0.1473 
 404	0.1200 
 407	0.1419 
 410	0.1994 
 413	0.2333 
 416	0.1924 
 419	0.1143 
 422	0.1284 
 425	0.1751 
 428	0.2169 
 431	0.1241 
 434	0.2064 
 437	0.1453 
 440	0.1208 
 443	0.1628 
 446	0.1763 
 449	0.1157 
 452	0.2440 
 455	0.1007 
 458	0.1055 
 461	0.1178 
 464	0.2321 
 467	0.1678 
 470	0.2154 
 473	0.1508 
 476	0.1332 
 479	0.1591 
 482	0.1793 
 485	0.1466 
 488	0.2278 
 491	0.1679 
 494	0.1157 
 497	0.1321 
 500	0.1798 
 503	0.1887 
 506	0.1474 
 509	0.2357 
 512	0.1267 
 515	0.1472 
 518	0.1767 
 521	0.1954 
 524	0.1057 
 527	0.2367 
 530	0.1034 
 533	0.1534 
 536	0.1244 
 539	0.1896 
 542	0.0915 
 545	0.2645 
 548	0.1628 
 551	0.2260 
 554	0.2253 
 557	0.0593 
 560	0.1798 
 563	0.1553 
 566	0.1204 
 569	0.1597 
 572	0.1714 
 575	0.1294 
 578	0.0793 
 581	0.1738 
 584	0.1871 
 587	0.3207 
 590	0.1447 
 593	0.0825 
 596	0.1004 
 599	0.1796 
 602	0.1125 
 605	0.0973 
 608	0.1946 
 611	0.1852 
 614	0.0920 
 617	0.1837 
 620	0.0463 
 623	0.2279 
 626	0.1415 
 629	0.0742 
 632	0.0598 
 635	0.2163 
 638	0.1352 
 641	0.1688 
 644	0.1566 
 647	0.0701 
 650	0.1765 
 653	0.1320 
 656	0.1263 
 659	0.1627 
 662	0.0620 
 665	0.1596 
 668	0.0617 
 671	0.1484 
 674	0.1500 
 677	0.0524 
 680	0.1895 
 683	0.1769 
 686	0.1190 
 689	0.1419 
 692	0.1003 
 695	0.1516 
 698	0.1144 
 701	0.2516 
 704	0.1247 
 707	0.1637 
 710	0.1383 
 713	0.2416 
 716	0.1456 
 719	0.1331 
 722	0.1568 
 725	0.1243 
 728	0.3034 
 731	0.1320 
 734	0.1958 
 737	0.1429 
 740	0.1528 
 743	0.0864 
 746	0.1521 
 749	0.1263 
 752	0.1136 
 755	0.2157 
 758	0.1214 
 761	0.1930 
 764	0.0867 
 767	0.2105 
 770	0.1528 
 773	0.1875 
 776	0.1496 
 779	0.1297 
 782	0.1711 
 785	0.1644 
 788	0.1751 
 791	0.1111 
 794	0.1369 
 797	0.2229 
 800	0.0646 
 803	0.0698 
 806	0.1416 
 809	0.1182 
 812	0.1485 
 815	0.2217 
 818	0.1311 
 821	0.2175 
 824	0.1505 
 827	0.1368 
 830	0.2095 
 833	0.2626 
 836	0.1724 
 839	0.2112 
 842	0.1213 
 845	0.1570 
 848	0.0846 
 851	0.1311 
 854	0.1482 
 857	0.2246 
 860	0.2429 
 863	0.2301 
 866	0.1723 
 869	0.1158 
 872	0.1502 
 875	0.2040 
 878	0.1930 
 881	0.1449 
 884	0.2212 
 887	0.1535 
 890	0.1628 
 893	0.0650 
 896	0.2332 
 899	0.1624 
 902	0.1912 
 905	0.1109 
 908	0.1253 
 911	0.1456 
 914	0.1231 
 917	0.1299 
 920	0.2070 
 923	0.1868 
 926	0.1695 
 929	0.0876 
 932	0.1512 
 935	0.0942 
 938	0.1237 
 941	0.2940 
 944	0.0477 
 947	0.1712 
 950	0.1509 
 953	0.1579 
 956	0.1760 
 959	0.0295 
 962	0.1531 
 965	0.1652 
 968	0.1160 
 971	0.1054 
 974	0.2271 
 977	0.0705 
 980	0.2931 
 983	0.1083 
 986	0.1730 
 989	0.0363 
 992	0.1245 
 995	0.2466 
 998	0.1440 
 1001	0.1170 
 1004	0.1143 
 1007	0.0777 
 1010	0.1859 
 1013	0.2070 
 1016	0.1747 
 1019	0.1377 
 1022	0.2087 
 1025	0.0779 
 1028	0.1460 
 1031	0.2155 
 1034	0.2806 
 1037	0.1852 
 1040	0.1254 
 1043	0.1168 
 1046	0.0888 
 1049	0.1441 
 1052	0.1410 
 1055	0.1463 
 1058	0.1446 
 1061	0.1482 
 1064	0.1673 
 1067	0.2607 
 1070	0.1274 
 1073	0.1495 
 1076	0.1469 
 1079	0.1779 
 1082	0.1200 
 1085	0.1954 
 1088	0.2069 
 1091	0.1785 
 1094	0.2209 
 1097	0.1384 
 1100	0.1553 
 1103	0.0997 
 1106	0.1584 
 1109	0.2178 
 1112	0.1134 
 1115	0.1470 
 1118	0.1152 
 1121	0.1307 
 1124	0.1730 
 1127	0.1748 
 1130	0.1724 
 1133	0.1296 
 1136	0.1565 
 1139	0.0958 
 1142	0.2241 
 1145	0.0866 
 1148	0.2388 
 1151	0.1808 
 1154	0.0824 
 1157	0.2473 
 1160	0.1219 
 1163	0.1490 
 1166	0.0808 
 1169	0.1743 
 1172	0.1104 
 1175	0.1379 
 1178	0.2585 
 1181	0.1261 
 1184	0.1136 
 1187	0.1643 
 1190	0.1862 
 1193	0.0715 
 1196	0.1042 
 1199	0.2087 
 1202	0.1005 
 1205	0.1714 
 1208	0.1832 
 1211	0.1387 
 1214	0.1308 
 1217	0.0976 
 1220	0.1904 
 1223	0.1555 
 1226	0.1907 
 1229	0.1341 
 1232	0.1323 
 1235	0.1057 
 1238	0.1570 
 1241	0.0922 
 1244	0.1962 
 1247	0.0575 
 1250	0.0836 
 1253	0.0633 
 1256	0.1544 
 1259	0.2571 
 1262	0.1607 
 1265	0.2293 
 1268	0.0598 
 1271	0.2765 
 1274	0.0637 
 1277	0.2247 
 1280	0.1140 
 1283	0.1107 
 1286	0.1302 
 1289	0.2096 
 1292	0.2095 
 1295	0.1359 
 1298	0.1520 
 1301	0.2193 
 1304	0.1688 
 1307	0.0774 
 1310	0.1225 
 1313	0.1295 
 1316	0.2560 
 1319	0.1190 
 1322	0.1080 
 1325	0.1864 
 1328	0.1238 
 1331	0.1654 
 1334	0.1523 
 1337	0.1301 
 1340	0.1777 
 1343	0.1833 
 1346	0.1111 
 1349	0.1650 
 1352	0.1468 
 1355	0.2146 
 1358	0.1983 
 1361	0.2685 
 1364	0.2144 
 1367	0.2289 
 1370	0.1382 
 1373	0.1569 
 1376	0.1766 
 1379	0.1945 
 1382	0.1548 
 1385	0.0930 
 1388	0.1780 
 1391	0.1885 
 1394	0.2185 
 1397	0.1098 
 1400	0.1545 
 1403	0.2160 
 1406	0.2427 
 1409	0.0951 
 1412	0.1937 
 1415	0.2409 
 1418	0.2058 
 1421	0.1840 
 1424	0.2017 
 1427	0.1280 
 1430	0.1635 
 1433	0.1411 
 1436	0.1101 
 1439	0.1386 
 1442	0.1560 
 1445	0.1568 
 1448	0.1177 
 1451	0.1898 
 1454	0.1138 
 1457	0.1817 
 1460	0.2464 
 1463	0.1523 
 1466	0.1506 
 1469	0.1964 
 1472	0.1722 
 1475	0.0774 
 1478	0.1349 
 1481	0.1864 
 1484	0.1537 
 1487	0.1984 
 1490	0.1175 
 1493	0.1334 
 1496	0.1069 
 1499	0.0964 
 1502	0.1823 
 1505	0.0539 
 1508	0.1177 
 1511	0.1204 
 1514	0.1457 
 1517	0.2395 
 1520	0.0908 
 1523	0.1625 
 1526	0.1686 
 1529	0.2390 
 1532	0.1716 
 1535	0.2387 
 1538	0.1287 
 1541	0.2253 
 1544	0.1305 
 1547	0.0752 
 1550	0.1363 
 1553	0.1580 
 1556	0.1392 
 1559	0.1662 
 1562	0.1060 
 1565	0.1795 
 1568	0.1476 
 1571	0.1197 
 1574	0.1417 
 1577	0.1894 
 1580	0.1127 
 1583	0.1422 
 1586	0.1426 
 1589	0.1557 
 1592	0.2345 
 1595	0.1447 
 1598	0.0870 
 1601	0.1799 
 1604	0.1915 
 1607	0.0636 
 1610	0.0267 
 1613	0.1509 
 1616	0.1157 
 1619	0.1386 
 1622	0.0695 
 1625	0.0333 
 1628	0.1276 
 1631	0.3251 
 1634	0.2389 
 1637	0.2106 
 1640	0.2679 
 1643	0.1741 
 1646	0.1840 
 1649	0.1465 
 1652	0.1599 
 1655	0.1134 
 1658	0.0869 
 1661	0.1079 
 1664	0.0644 
 1667	0.2649 
 1670	0.2207 
 1673	0.1558 
 1676	0.0935 
 1679	0.1490 
 1682	0.1472 
 1685	0.0877 
 1688	0.3624 
 1691	0.1473 
 1694	0.1598 
 1697	0.1558 
 1700	0.1850 
 1703	0.1570 
 1706	0.1152 
 1709	0.1387 
 1712	0.1944 
 1715	0.0609 
 1718	0.1596 
 1721	0.0559 
 1724	0.1211 
 1727	0.0938 
 1730	0.2596 
 1733	0.2116 
 1736	0.2116 
 1739	0.1441 
 1742	0.1654 
 1745	0.1665 
 1748	0.1149 
 1751	0.1378 
 1754	0.1209 
 1757	0.1750 
 1760	0.2635 
 1763	0.1382 
 1766	0.1928 
 1769	0.1416 
 1772	0.0997 
 1775	0.0797 
 1778	0.1755 
 1781	0.1826 
 1784	0.1917 
 1787	0.0542 
 1790	0.0520 
 1793	0.2052 
 1796	0.1189 
 1799	0.1488 
 1802	0.1503 
 1805	0.2282 
 1808	0.2077 
 1811	0.1386 
 1814	0.2125 
 1817	0.0982 
 1820	0.2208 
 1823	0.1560 
 1826	0.1416 
 1829	0.1400 
 1832	0.0609 
 1835	0.1620 
 1838	0.1016 
 1841	0.1315 
 1844	0.1264 
 1847	0.1889 
 1850	0.2073 
 1853	0.1354 
 1856	0.1370 
 1859	0.1451 
 1862	0.1480 
 1865	0.1919 
 1868	0.1451 
 1871	0.1769 
 1874	0.1381 
 1877	0.0624 
 1880	0.1004 
 1883	0.0809 
 1886	0.1196 
 1889	0.1635 
 1892	0.1394 
 1895	0.1510 
 1898	0.0971 
 1901	0.0886 
 1904	0.1430 
 1907	0.1416 
 1910	0.1231 
 1913	0.2618 
 1916	0.1855 
 1919	0.1315 
 1922	0.1402 
 1925	0.1199 
 1928	0.2008 
 1931	0.1874 
 1934	0.0809 
 1937	0.1197 
 1940	0.1768 
 1943	0.1413 
 1946	0.1813 
 1949	0.2041 
 1952	0.1198 
 1955	0.1712 
 1958	0.1614 
 1961	0.2530 
 1964	0.0508 
 1967	0.2158 
 1970	0.2736 
 1973	0.1993 
 1976	0.1336 
 1979	0.1078 
 1982	0.1804 
 1985	0.1677 
 1988	0.1319 
 1991	0.1862 
 1994	0.1825 
 1997	0.1214 
 2000	0.1337 
 2003	0.2664 
 2006	0.0829 
 2009	0.1265 
 2012	0.2720 
 2015	0.1979 
 2018	0.2481 
 2021	0.1299 
 2024	0.1105 
 2027	0.1533 
 2030	0.1714 
 2033	0.1484 
 2036	0.2553 
 2039	0.1643 
 2042	0.1053 
 2045	0.1224 
 2048	0.2041 
 2051	0.1291 
 2054	0.1734 
 2057	0.1720 
 2060	0.1051 
 2063	0.1282 
 2066	0.0472 
 2069	0.2588 
 2072	0.1829 
 2075	0.1734 
 2078	0.1466 
 2081	0.2032 
 2084	0.1914 
 2087	0.1881 
 2090	0.1066 
 2093	0.0425 
 2096	0.1927 
 2099	0.1558 
 2102	0.0450 
 2105	0.1954 
 2108	0.1052 
 2111	0.2082 
 2114	0.1422 
 2117	0.1894 
 2120	0.0608 
 2123	0.3267 
 2126	0.1659 
 2129	0.1783 
 2132	0.1420 
 2135	0.2526 
 2138	0.1284 
 2141	0.1160 
 2144	0.1331 
 2147	0.1920 
 2150	0.1902 
 2153	0.1328 
 2156	0.1587 
 2159	0.1473 
 2162	0.1838 
 2165	0.1575 
 2168	0.1220 
 2171	0.1505 
 2174	0.1052 
 2177	0.1565 
 2180	0.2090 
 2183	0.1884 
 2186	0.1286 
 2189	0.0988 
 2192	0.1428 
 2195	0.1514 
 2198	0.1663 
 2201	0.2178 
 2204	0.1379 
 2207	0.0717 
 2210	0.1300 
 2213	0.2263 
 2216	0.2025 
 2219	0.1781 
 2222	0.2384 
 2225	0.1554 
 2228	0.1946 
 2231	0.1385 
 2234	0.0984 
 2237	0.1148 
 2240	0.2145 
 2243	0.1213 
 2246	0.2683 
 2249	0.1360 
 2252	0.1963 
 2255	0.2043 
 2258	0.1814 
 2261	0.1051 
 2264	0.1788 
 2267	0.1486 
 2270	0.0961 
 2273	0.0944 
 2276	0.1736 
 2279	0.1941 
 2282	0.1552 
 2285	0.1621 
 2288	0.1905 
 2291	0.1060 
 2294	0.1659 
 2297	0.1483 
 2300	0.1914 
 2303	0.2468 
 2306	0.1853 
 2309	0.2061 
 2312	0.1877 
 2315	0.0919 
 2318	0.2050 
 2321	0.1579 
 2324	0.1689 
 2327	0.0779 
 2330	0.1444 
 2333	0.1609 
 2336	0.1817 
 2339	0.1046 
 2342	0.1947 
 2345	0.2164 
 2348	0.2133 
 2351	0.1276 
 2354	0.2362 
 2357	0.1171 
 2360	0.1687 
 2363	0.2073 
 2366	0.1675 
 2369	0.1035 
 2372	0.1876 
 2375	0.1792 
 2378	0.1320 
 2381	0.1551 
 2384	0.1341 
 2387	0.2068 
 2390	0.1797 
 2393	0.1060 
 2396	0.0729 
 2399	0.1285 
 2402	0.1557 
 2405	0.1384 
 2408	0.1346 
 2411	0.2508 
 2414	0.1207 
 2417	0.0918 
 2420	0.0927 
 2423	0.2266 
 2426	0.1285 
 2429	0.2441 
 2432	0.1104 
 2435	0.1940 
 2438	0.2277 
 2441	0.1258 
 2444	0.1089 
 2447	0.1045 
 2450	0.1401 
 2453	0.1386 
 2456	0.1585 
 2459	0.1711 
 2462	0.1845 
 2465	0.2152 
 2468	0.2034 
 2471	0.1753 
 2474	0.1785 
 2477	0.2260 
 2480	0.1890 
 2483	0.1150 
 2486	0.1358 
 2489	0.1870 
 2492	0.1902 
 2495	0.1639 
 2498	0.1966 
 2501	0.0561 
 2504	0.1107 
 2507	0.1130 
 2510	0.1290 
 2513	0.1476 
 2516	0.1448 
 2519	0.1464 
 2522	0.1025 
 2525	0.0523 
 2528	0.1992 
 2531	0.1483 
 2534	0.1974 
 2537	0.1158 
 2540	0.1279 
 2543	0.1818 
 2546	0.1494 
 2549	0.1384 
 2552	0.1870 
 2555	0.1293 
 2558	0.2304 
 2561	0.0600 
 2564	0.1014 
 2567	0.2534 
 2570	0.1623 
 2573	0.1170 
 2576	0.1939 
 2579	0.0691 
 2582	0.1775 
 2585	0.0744 
 2588	0.2102 
 2591	0.1268 
 2594	0.1578 
 2597	0.1775 
 2600	0.1400 
 2603	0.1105 
 2606	0.0734 
 2609	0.1161 
 2612	0.1826 
 2615	0.2097 
 2618	0.1167 
 2621	0.0942 
 2624	0.1180 
 2627	0.1046 
 2630	0.0797 
 2633	0.2019 
 2636	0.1557 
 2639	0.2249 
 2642	0.1769 
 2645	0.1366 
 2648	0.1159 
 2651	0.0340 
 2654	0.1522 
 2657	0.0591 
 2660	0.2538 
 2663	0.1363 
 2666	0.2275 
 2669	0.1208 
 2672	0.1246 
 2675	0.1448 
 2678	0.1415 
 2681	0.1959 
 2684	0.1549 
 2687	0.1381 
 2690	0.1180 
 2693	0.2072 
 2696	0.1788 
 2699	0.1213 
 2702	0.1077 
 2705	0.1454 
 2708	0.1766 
 2711	0.1385 
 2714	0.1114 
 2717	0.0214 
 2720	0.1126 
 2723	0.1225 
 2726	0.1074 
 2729	0.1715 
 2732	0.0809 
 2735	0.1269 
 2738	0.1018 
 2741	0.1122 
 2744	0.1428 
 2747	0.1964 
 2750	0.2497 
 2753	0.0601 
 2756	0.1307 
 2759	0.1668 
 2762	0.2042 
 2765	0.1418 
 2768	0.1639 
 2771	0.1914 
 2774	0.1871 
 2777	0.2107 
 2780	0.0232 
 2783	0.2345 
 2786	0.2096 
 2789	0.1260 
 2792	0.1736 
 2795	0.2513 
 2798	0.2508 
 2801	0.1625 
 2804	0.1431 
 2807	0.1566 
 2810	0.2061 
 2813	0.1726 
 2816	0.2277 
 2819	0.1825 
 2822	0.1113 
 2825	0.2172 
 2828	0.0201 
 2831	0.2277 
 2834	0.1372 
 2837	0.1463 
 2840	0.1551 
 2843	0.1309 
 2846	0.1032 
 2849	0.1161 
 2852	0.1273 
 2855	0.1658 
 2858	0.1097 
 2861	0.1648 
 2864	0.1090 
 2867	0.1839 
 2870	0.1400 
 2873	0.1813 
 2876	0.0830 
 2879	0.1125 
 2882	0.2544 
 2885	0.0707 
 2888	0.2384 
 2891	0.1734 
 2894	0.1442 
 2897	0.2267 
 2900	0.0750 
 2903	0.2485 
 2906	0.3138 
 2909	0.1953 
 2912	0.0874 
 2915	0.1723 
 2918	0.2355 
 2921	0.2078 
 2924	0.0888 
 2927	0.1834 
 2930	0.1531 
 2933	0.2240 
 2936	0.1482 
 2939	0.1082 
 2942	0.1653 
 2945	0.3123 
 2948	0.1845 
 2951	0.1480 
 2954	0.0928 
 2957	0.1455 
 2960	0.0929 
 2963	0.1315 
 2966	0.2163 
 2969	0.1625 
 2972	0.1783 
 2975	0.1876 
 2978	0.0603 
 2981	0.1619 
 2984	0.1760 
 2987	0.1773 
 2990	0.2585 
 2993	0.1110 
 2996	0.1279 
 2999	0.2103 
 3002	0.1240 
 3005	0.0640 
 3008	0.2112 
 3011	0.1774 
 3014	0.2119 
 3017	0.2160 
 3020	0.1203 
 3023	0.2122 
 3026	0.2165 
 3029	0.0230 
 3032	0.1491 
 3035	0.1144 
 3038	0.2413 
 3041	0.1289 
 3044	0.1281 
 3047	0.1719 
 3050	0.0633 
 3053	0.2372 
 3056	0.1791 
 3059	0.0259 
 3062	0.1491 
 3065	0.2154 
 3068	0.1498 
 3071	0.2270 
 3074	0.1681 
 3077	0.1689 
 3080	0.2112 
 3083	0.1324 
 3086	0.0572 
 3089	0.1811 
 3092	0.1341 
 3095	0.1978 
 3098	0.2238 
 3101	0.0709 
 3104	0.1476 
 3107	0.1697 
 3110	0.2397 
 3113	0.1612 
 3116	0.1681 
 3119	0.1667 
 3122	0.2359 
 3125	0.2469 
 3128	0.2228 
 3131	0.0319 
 3134	0.1660 
 3137	0.2479 
 3140	0.1405 
 3143	0.1593 
 3146	0.2822 
 3149	0.1148 
 3152	0.1354 
 3155	0.2139 
 3158	0.2734 
 3161	0.1831 
 3164	0.1158 
 3167	0.1105 
 3170	0.1591 
 3173	0.2520 
 3176	0.2044 
 3179	0.1432 
 3182	0.0421 
 3185	0.1448 
 3188	0.0938 
 3191	0.0823 
 3194	0.1329 
 3197	0.1099 
